#Header 	EvaluationFile
#Meta	PID-0000000011	2013-04-18_15-01-40
15:03:39.2114125	-0.2405372	-0.0803088	1.051617	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.259073	0.08842456	1.163839	Head	Tracked	-0.2418773	0.2189586	1.036277	ShoulderLeft	Tracked	-0.4142375	0.01548761	1.169415	ElbowLeft	Tracked	-0.4021663	-0.1600616	1.034305	WristLeft	Tracked	-0.274695	0.03574999	0.9830004	HandLeft	Inferred	-0.2335949	0.09789088	0.9697189	ShoulderRight	Tracked	-0.1163973	0.04837134	1.201507	ElbowRight	Tracked	-0.05978786	-0.1515341	1.061752	WristRight	Tracked	-0.1290873	-0.001677396	0.9863668	HandRight	Tracked	-0.1066908	-0.04736383	0.9996281	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
15:03:39.2454125	-0.2406561	-0.07497022	1.050688	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.259381	0.09101984	1.16154	Head	Tracked	-0.2418741	0.2190357	1.036295	ShoulderLeft	Tracked	-0.4142264	0.0155247	1.169455	ElbowLeft	Tracked	-0.4021476	-0.1600303	1.034307	WristLeft	Tracked	-0.2754996	0.03419865	0.9826729	HandLeft	Inferred	-0.2340248	0.09711249	0.9694378	ShoulderRight	Tracked	-0.1164096	0.04849131	1.20168	ElbowRight	Tracked	-0.05958567	-0.1517315	1.061919	WristRight	Tracked	-0.1321872	-0.008183375	0.9838155	HandRight	Tracked	-0.1483606	0.001028729	0.9718585	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
15:03:39.2834125	-0.2408007	-0.08028114	1.051469	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.2687271	0.08817883	1.16663	Head	Tracked	-0.2418751	0.2190749	1.036304	ShoulderLeft	Tracked	-0.4142216	0.0155452	1.169474	ElbowLeft	Tracked	-0.402133	-0.1600074	1.034304	WristLeft	Tracked	-0.2760679	0.03319813	0.9826866	HandLeft	Inferred	-0.234341	0.09660979	0.9694042	ShoulderRight	Tracked	-0.1164358	0.04865601	1.201906	ElbowRight	Tracked	-0.05951768	-0.151871	1.06197	WristRight	Tracked	-0.1306912	-0.00945694	0.983234	HandRight	Tracked	-0.1309052	-0.02189901	0.9827509	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
15:03:39.3094125	-0.2404522	-0.07952234	1.052309	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.2623433	0.09056876	1.171363	Head	Tracked	-0.2418748	0.219101	1.036311	ShoulderLeft	Tracked	-0.4142165	0.01556175	1.169488	ElbowLeft	Tracked	-0.402342	-0.1611613	1.034245	WristLeft	Tracked	-0.2766409	0.03242698	0.9828312	HandLeft	Inferred	-0.2345955	0.09639902	0.9694429	ShoulderRight	Tracked	-0.1164633	0.04881553	1.202122	ElbowRight	Tracked	-0.05947861	-0.1519263	1.062026	WristRight	Tracked	-0.1357294	-0.01140063	0.9827464	HandRight	Tracked	-0.1291941	-0.02927799	0.9860741	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
15:03:39.3444125	-0.240174	-0.07445495	1.051133	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.2531385	0.09369512	1.170199	Head	Tracked	-0.241875	0.2191224	1.036316	ShoulderLeft	Tracked	-0.4142182	0.0156212	1.169578	ElbowLeft	Tracked	-0.4025074	-0.1612733	1.034448	WristLeft	Inferred	-0.2781416	0.03578258	0.9851342	HandLeft	Inferred	-0.2367932	0.1027869	0.9730511	ShoulderRight	Tracked	-0.1164832	0.04895026	1.202309	ElbowRight	Tracked	-0.05945541	-0.1519528	1.062085	WristRight	Tracked	-0.1388568	-0.01268381	0.9810356	HandRight	Tracked	-0.1277758	-0.03469054	0.9888208	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
15:03:39.3824125	-0.2404724	-0.07883379	1.052148	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.2439417	0.09616194	1.16999	Head	Tracked	-0.2418778	0.2191303	1.036323	ShoulderLeft	Tracked	-0.4142239	0.01566853	1.169662	ElbowLeft	Tracked	-0.4025966	-0.1613518	1.034548	WristLeft	Tracked	-0.278622	0.03795499	0.986527	HandLeft	Inferred	-0.2372247	0.1050428	0.9742476	ShoulderRight	Tracked	-0.1164856	0.04900369	1.202396	ElbowRight	Tracked	-0.0594822	-0.1519728	1.062104	WristRight	Tracked	-0.1379167	-0.01027194	0.9809889	HandRight	Tracked	-0.1272998	-0.03807551	0.9904718	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
15:03:39.4094125	-0.2397772	-0.07884204	1.051351	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.2383939	0.09750151	1.168911	Head	Tracked	-0.2418847	0.2191267	1.036326	ShoulderLeft	Tracked	-0.414221	0.0157017	1.169728	ElbowLeft	Tracked	-0.4026555	-0.1614053	1.034609	WristLeft	Inferred	-0.2788765	0.0387992	0.9871446	HandLeft	Inferred	-0.2374722	0.1063776	0.9750051	ShoulderRight	Tracked	-0.1164912	0.04904186	1.202452	ElbowRight	Tracked	-0.05951684	-0.1520646	1.062092	WristRight	Tracked	-0.1456809	-0.01075563	0.984996	HandRight	Tracked	-0.1271472	-0.04044104	0.991621	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
15:03:39.4474125	-0.2405248	-0.07380332	1.05045	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.234495	0.09839722	1.167928	Head	Tracked	-0.2418872	0.21913	1.036329	ShoulderLeft	Tracked	-0.4142273	0.01575581	1.169813	ElbowLeft	Tracked	-0.40269	-0.1614334	1.034646	WristLeft	Inferred	-0.2790316	0.03939738	0.9875855	HandLeft	Inferred	-0.2376179	0.1072906	0.9755372	ShoulderRight	Tracked	-0.1164946	0.04907015	1.202496	ElbowRight	Tracked	-0.05957542	-0.1521762	1.062048	WristRight	Tracked	-0.1609542	-0.02046937	0.9812067	HandRight	Tracked	-0.1269798	-0.04219316	0.9925281	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
15:03:39.4824125	-0.2402087	-0.07843143	1.052019	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.2313887	0.09901839	1.167481	Head	Tracked	-0.2418912	0.2191216	1.036332	ShoulderLeft	Tracked	-0.4142392	0.0157996	1.169891	ElbowLeft	Tracked	-0.4027141	-0.1614465	1.034669	WristLeft	Tracked	-0.2790383	0.0398407	0.9878986	HandLeft	Inferred	-0.2376681	0.1078963	0.9758838	ShoulderRight	Tracked	-0.1164914	0.04908478	1.202529	ElbowRight	Tracked	-0.05968926	-0.152288	1.061925	WristRight	Tracked	-0.1653401	-0.02231236	0.9807234	HandRight	Inferred	-0.1450826	-0.006027796	0.9796947	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
15:03:39.5224125	-0.2396086	-0.07691999	1.051248	HipCenter	NotTracked	0	0	0	Spine	NotTracked	0	0	0	ShoulderCenter	Tracked	-0.2297581	0.09938826	1.166621	Head	Tracked	-0.2418947	0.2191139	1.036332	ShoulderLeft	Tracked	-0.4142505	0.0158402	1.169965	ElbowLeft	Tracked	-0.4027234	-0.1614486	1.034677	WristLeft	Tracked	-0.2789951	0.04011226	0.9881011	HandLeft	Inferred	-0.2376564	0.1082889	0.9761196	ShoulderRight	Tracked	-0.1164878	0.04909418	1.202554	ElbowRight	Tracked	-0.05981501	-0.1524015	1.061768	WristRight	Tracked	-0.1390195	-0.003427467	0.9868128	HandRight	Tracked	-0.1433412	-0.01043221	0.9827269	HipLeft	NotTracked	0	0	0	KneeLeft	NotTracked	0	0	0	AnkleLeft	NotTracked	0	0	0	FootLeft	NotTracked	0	0	0	HipRight	NotTracked	0	0	0	KneeRight	NotTracked	0	0	0	AnkleRight	NotTracked	0	0	0	FootRight	NotTracked	0	0	0
